close,high,low,open,volumefrom,volumeto
544.31,600.65,526.3,576.75,163205.37,92225896.4
556.78,566.01,532.66,544.33,83378.3,45873471.96
533.77,556.82,516.85,556.78,120449.23,64605255.91
516.24,541.21,502.72,533.77,215691.91,112640688.64
514.92,549.45,504.26,516.24,247736.24,131050022.53
444.16,529.9,412.48,514.43,361925.91,169811852.25
381.98,460.79,264.84,444.07,178797.94,75199791.09
355.2,391.89,351.38,381.0,5941.83,2231459.99
361.43,378.64,318.43,355.2,5349.2,1833112.02
338.1,371.28,332.88,361.28,4307.66,1522192.12
266.14,354.76,254.17,338.0,5173.46,1559363.82
247.55,315.14,222.27,266.19,3531.42,887007.68
258.34,278.65,244.27,247.55,8264.47,2122500.16
250.22,269.87,246.31,258.19,1825.29,481025.2
229.97,259.12,227.8,250.22,1152.63,278865.41
196.11,247.64,190.77,229.97,1135.32,265230.41
205.38,217.69,173.34,195.62,1777.09,356527.64
195.69,224.12,184.43,205.38,1441.8,296754.59
205.28,242.16,182.5,195.69,1026.49,217549.81
219.44,234.29,188.95,205.28,1285.55,280959.41
208.28,224.04,198.29,222.57,1310.67,283466.74
192.66,214.39,186.88,208.28,1423.46,283469.43
196.05,210.05,187.24,195.7,1244.19,250438.09
198.23,209.26,189.53,195.44,1425.67,288500.83
181.88,201.96,175.81,198.23,1757.38,331632.42
174.49,202.88,167.52,181.88,1457.42,266292.25
151.42,189.87,147.92,174.49,1329.84,222865.87
119.77,162.78,114.26,151.42,1883.42,258905.24
104.98,128.62,96.66,119.77,51857.75,5337938.35
100.29,109.28,95.49,104.98,47938.29,4845660.88
107.38,111.36,98.85,100.29,61071.28,6501455.68
102.17,109.29,99.67,107.38,28165.78,2909709.05
95.71,102.17,92.98,102.17,32836.91,3191963.03
97.03,100.44,94.97,95.71,18136.57,1774167.92
87.11,97.22,86.4,97.03,33919.33,3152924.52
79.72,88.55,76.04,87.11,73565.02,6071163.79
76.45,81.44,73.83,79.72,30666.13,2388660.16
79.06,82.39,76.44,76.45,36979.71,2983773.19
88.47,92.02,78.74,79.06,53538.41,4623729.51
104.48,106.87,85.4,88.47,113003.54,11036558.27
126.63,146.19,102.31,104.48,288190.22,36384073.1
192.61,212.69,124.06,126.63,467405.85,81043647.36
192.64,231.4,172.35,192.61,448044.52,90123801.25
197.72,205.74,182.34,192.64,183634.44,35528967.63
196.76,211.35,189.12,197.72,147990.44,29227568.46
181.77,214.58,176.66,196.76,234436.79,46511508.63
171.42,182.55,150.65,181.77,205244.89,33743785.87
175.68,187.49,163.88,171.42,130612.72,23008335.28
148.46,178.13,145.92,175.68,122997.84,19430935.91
174.34,179.27,141.62,148.46,163805.76,26481621.96
162.53,176.96,161.64,174.34,85392.24,14427719.69
163.22,164.83,158.14,162.53,60342.15,9783009.02
149.23,163.65,146.55,163.22,64111.08,9981144.28
165.02,166.4,148.06,149.23,80892.54,12956870.86
171.7,174.97,161.33,165.02,85370.16,14220887.19
160.99,177.08,156.6,171.7,69988.31,11588674.28
160.64,164.2,153.25,160.99,62713.95,9980589.15
159.38,166.35,157.22,160.64,51345.59,8312667.32
166.39,168.91,158.08,159.38,65799.15,10801193.22
160.89,167.94,159.4,166.39,40457.46,6624238.97
161.31,164.02,157.51,160.89,44403.79,7140897.82
160.44,162.26,157.54,161.31,34312.62,5505506.59
134.23,165.73,130.38,160.44,174762.69,24646517.39
130.49,134.23,127.74,134.23,85088.31,11156229.59
133.8,138.09,130.08,130.49,62684.05,8472596.61
125.37,135.47,122.32,133.8,62728.17,7969088.77
133.16,137.24,123.35,125.37,72310.1,9411990.71
126.98,134.16,125.67,133.16,53804.6,7010000.33
128.31,131.5,126.52,126.98,33001.24,4244799.04
130.28,131.81,124.92,128.31,38777.17,4999397.17
127.31,130.88,125.41,130.28,24498.86,3130374.12
129.77,132.28,126.75,127.31,29344.62,3823846.8
122.41,130.84,120.79,129.77,44011.16,5466497.76
122.18,124.0,120.71,122.41,24247.26,2966180.33
